city_id,date,hour,temp,wind_speed,description,precip,humidity,visibility,pressure,chanceofrain,chanceoffog,chanceofsnow,chanceofthunder
C10,12/01/2019,900,28,5,Heavy snow,0.1,95,1,1025,0,0,0,0
C10,12/01/2019,1000,28,5,Heavy snow,0,94,3,1025,0,0,0,0
C10,12/01/2019,1100,28,6,Overcast,0,94,4,1025,0,0,0,0
C10,12/01/2019,1200,30,6,Overcast,0,94,6,1025,0,0,0,0
C10,12/01/2019,1300,30,6,Overcast,0,94,4,1025,0,0,0,0
C10,12/01/2019,1400,30,7,Heavy snow,0,94,3,1025,0,0,0,0
C10,12/01/2019,1500,30,7,Heavy snow,0,94,1,1024,0,0,0,0
C10,12/01/2019,1600,30,7,Heavy snow,0,93,3,1025,0,0,0,0
C10,12/01/2019,1700,30,6,Overcast,0,93,4,1025,0,0,0,0
C10,12/01/2019,1800,28,5,Overcast,0,93,6,1026,0,0,0,0
C10,12/01/2019,1900,28,4,Overcast,0,93,4,1026,0,0,0,0
C10,12/01/2019,2000,28,4,Heavy snow,0,93,3,1026,0,0,0,0
C10,12/01/2019,2100,28,3,Heavy snow,0,93,1,1027,0,0,0,0
C10,12/01/2019,2200,28,4,Heavy snow,0,92,3,1027,0,0,0,0
C10,12/01/2019,2300,28,4,Overcast,0,92,4,1027,0,0,0,0
C10,13/01/2019,0,28,4,Overcast,0,91,6,1027,0,0,0,0
C10,13/01/2019,100,28,5,Overcast,0,91,5,1027,0,0,0,0
C10,13/01/2019,200,28,5,Moderate snow,0,91,4,1028,0,0,0,0
C10,13/01/2019,300,28,6,Moderate snow,0,91,3,1028,0,0,0,0
C10,13/01/2019,400,28,6,Moderate snow,0,91,4,1028,0,0,0,0
C10,13/01/2019,500,28,6,Overcast,0,91,5,1029,0,0,0,0
C10,13/01/2019,600,28,7,Overcast,0,91,6,1029,0,0,0,0
C10,13/01/2019,700,28,7,Overcast,0,90,6,1030,0,0,0,0
C10,13/01/2019,800,28,7,Light snow,0,90,6,1030,0,0,0,0
C10,13/01/2019,900,27,7,Light snow,0,90,6,1031,0,0,0,0
C10,13/01/2019,1000,28,7,Light snow,0,89,6,1031,0,0,0,0
C10,13/01/2019,1100,28,6,Cloudy,0,89,6,1031,0,0,0,0
C10,13/01/2019,1200,30,6,Cloudy,0,88,6,1031,0,0,0,0
C10,13/01/2019,1300,30,6,Cloudy,0,88,6,1031,0,0,0,0
C10,13/01/2019,1400,30,5,Light snow,0,87,6,1031,0,0,0,0
C10,13/01/2019,1500,30,4,Light snow,0,86,6,1031,0,0,0,0
C10,13/01/2019,1600,30,4,Light snow,0,87,6,1031,0,0,0,0
C10,13/01/2019,1700,28,4,Light snow,0,88,6,1031,0,0,0,0
C10,13/01/2019,1800,28,4,Light snow,0,89,6,1031,0,0,0,0
C10,13/01/2019,1900,28,3,Light snow,0,89,6,1031,0,0,0,0
C10,13/01/2019,2000,28,3,Overcast,0,90,6,1032,0,0,0,0
C10,13/01/2019,2100,27,2,Overcast,0,90,6,1032,0,0,0,0
C10,13/01/2019,2200,27,2,Overcast,0,90,6,1032,0,0,0,0
C10,13/01/2019,2300,27,2,Light snow,0,89,6,1031,0,0,0,0
C10,14/01/2019,0,27,2,Light snow,0,89,6,1031,0,0,0,0
C10,14/01/2019,100,27,2,Light snow,0,89,6,1031,0,0,0,0
C10,14/01/2019,200,27,2,Cloudy,0,89,6,1031,0,0,0,0
C10,14/01/2019,300,27,2,Cloudy,0,89,6,1031,0,0,0,0
C10,14/01/2019,400,25,2,Cloudy,0,90,6,1031,0,0,0,0
C10,14/01/2019,500,23,2,Partly cloudy,0,92,6,1031,0,0,0,0
C10,14/01/2019,600,23,2,Partly cloudy,0,93,6,1031,0,0,0,0
C10,14/01/2019,700,21,3,Partly cloudy,0,93,4,1030,0,0,0,0
C10,14/01/2019,800,21,4,Mist,0,94,3,1030,0,0,0,0
C10,14/01/2019,900,21,4,Mist,0,94,1,1030,0,0,0,0
C10,14/01/2019,1000,23,5,Mist,0,93,3,1030,0,0,0,0
C10,14/01/2019,1100,27,6,Partly cloudy,0,92,4,1029,0,0,0,0
C10,14/01/2019,1200,28,6,Partly cloudy,0,91,6,1029,0,0,0,0
C10,14/01/2019,1300,28,7,Partly cloudy,0,90,6,1028,0,0,0,0
C10,14/01/2019,1400,28,7,Light snow,0,90,6,1027,0,0,0,0
C10,14/01/2019,1500,28,7,Light snow,0,90,6,1027,0,0,0,0
C10,14/01/2019,1600,28,7,Light snow,0,90,6,1027,0,0,0,0
C10,14/01/2019,1700,28,7,Light snow,0,90,6,1027,0,0,0,0
C10,14/01/2019,1800,28,7,Light snow,0,90,6,1027,0,0,0,0
C10,14/01/2019,1900,28,7,Light snow,0,91,6,1027,0,0,0,0
C10,14/01/2019,2000,27,8,Light snow,0,92,6,1027,0,0,0,0
C10,14/01/2019,2100,27,8,Light snow,0,93,6,1027,0,0,0,0
C10,14/01/2019,2200,27,8,Light snow,0,93,6,1027,0,0,0,0
C10,14/01/2019,2300,27,7,Ice pellets,0,94,6,1026,0,0,0,0
C10,15/01/2019,0,27,7,Ice pellets,0,94,5,1026,0,0,0,0
C10,15/01/2019,100,27,7,Ice pellets,0,94,6,1026,0,0,0,0
C10,15/01/2019,200,27,8,Light snow,0,94,6,1026,0,0,0,0
C10,15/01/2019,300,25,8,Light snow,0,95,6,1026,0,0,0,0
C10,15/01/2019,400,25,9,Light snow,0,95,6,1026,0,0,0,0
C10,15/01/2019,500,25,9,Light snow,0,95,6,1025,0,0,0,0
C10,15/01/2019,600,25,10,Light snow,0,96,6,1025,0,0,0,0
C10,15/01/2019,700,27,9,Light snow,0,95,6,1025,0,0,0,0
C10,15/01/2019,800,27,8,Ice pellets,0,95,6,1025,0,0,0,0
C10,15/01/2019,900,27,7,Ice pellets,0,95,5,1024,0,0,0,0
C10,15/01/2019,1000,28,6,Ice pellets,0,94,5,1024,0,0,0,0
C10,15/01/2019,1100,30,6,Ice pellets,0,94,5,1023,0,0,0,0
C10,15/01/2019,1200,30,6,Ice pellets,0,93,5,1022,0,0,0,0
C10,15/01/2019,1300,30,6,Ice pellets,0,92,6,1022,0,0,0,0
C10,15/01/2019,1400,32,6,Light snow,0,92,6,1021,0,0,0,0
C10,15/01/2019,1500,32,6,Light snow,0,91,6,1020,0,0,0,0
C10,15/01/2019,1600,32,6,Light snow,0,91,5,1020,0,0,0,0
C10,15/01/2019,1700,32,6,Moderate snow,0,91,4,1020,0,0,0,0
C10,15/01/2019,1800,32,6,Moderate snow,0,91,3,1020,0,0,0,0
C10,15/01/2019,1900,32,6,Moderate snow,0,92,4,1020,0,0,0,0
C10,15/01/2019,2000,32,6,Light snow,0,92,5,1020,0,0,0,0
C10,15/01/2019,2100,32,6,Light snow,0,92,6,1020,0,0,0,0
C10,15/01/2019,2200,32,6,Light snow,0,92,6,1021,0,0,0,0
C10,15/01/2019,2300,32,6,Light snow,0,92,6,1021,0,0,0,0
C10,16/01/2019,0,32,7,Light snow,0,93,6,1021,0,0,0,0
C10,16/01/2019,100,32,7,Light snow,0,92,5,1022,0,0,0,0
C10,16/01/2019,200,32,7,Moderate snow,0,92,4,1022,0,0,0,0
C10,16/01/2019,300,32,7,Moderate snow,0,92,3,1022,0,0,0,0
C10,16/01/2019,400,30,6,Moderate snow,0,91,4,1023,0,0,0,0
C10,16/01/2019,500,27,6,Partly cloudy,0,91,5,1023,0,0,0,0
C10,16/01/2019,600,25,6,Partly cloudy,0,91,6,1024,0,0,0,0
C10,16/01/2019,700,25,6,Partly cloudy,0,90,6,1024,0,0,0,0
C10,16/01/2019,800,25,7,Sunny,0,89,6,1025,0,0,0,0
C10,16/01/2019,900,25,8,Sunny,0,88,6,1025,0,0,0,0
C10,16/01/2019,1000,27,8,Sunny,0,88,6,1025,0,0,0,0
C10,16/01/2019,1100,28,9,Sunny,0,87,6,1025,0,0,0,0
C10,16/01/2019,1200,30,9,Sunny,0,87,6,1025,0,0,0,0
C10,16/01/2019,1300,30,9,Sunny,0,86,6,1025,0,0,0,0
C10,16/01/2019,1400,30,9,Cloudy,0,86,6,1025,0,0,0,0
C10,16/01/2019,1500,30,9,Cloudy,0,85,6,1025,0,0,0,0
C10,16/01/2019,1600,28,7,Cloudy,0,88,6,1025,0,0,0,0
C10,16/01/2019,1700,28,7,Overcast,0,90,6,1025,0,0,0,0
C10,16/01/2019,1800,27,6,Overcast,0,93,6,1025,0,0,0,0
C10,16/01/2019,1900,27,6,Overcast,0,93,6,1024,0,0,0,0
C10,16/01/2019,2000,27,6,Overcast,0,93,6,1024,0,0,0,0
C10,16/01/2019,2100,27,6,Overcast,0,93,6,1024,0,0,0,0
C10,16/01/2019,2200,28,5,Overcast,0,93,6,1024,0,0,0,0
C10,16/01/2019,2300,28,5,Overcast,0,93,6,1024,0,0,0,0
C10,17/01/2019,0,28,5,Overcast,0,93,6,1023,0,0,0,0
C10,17/01/2019,100,28,4,Overcast,0,94,4,1023,0,0,0,0
C10,17/01/2019,200,28,4,Mist,0,94,3,1022,0,0,0,0
C10,17/01/2019,300,27,4,Mist,0,95,1,1022,0,0,0,0
C10,17/01/2019,400,27,4,Mist,0,95,1,1021,0,0,0,0
C10,17/01/2019,500,27,4,Mist,0,96,1,1021,0,0,0,0
C10,17/01/2019,600,27,4,Mist,0,96,1,1021,0,0,0,0
C10,17/01/2019,700,27,4,Mist,0,96,3,1021,0,0,0,0
C10,17/01/2019,800,28,4,Light snow,0,95,4,1021,0,0,0,0
C10,17/01/2019,900,28,5,Light snow,0,95,6,1021,0,0,0,0
C10,17/01/2019,1000,28,6,Light snow,0,96,4,1020,0,0,0,0
C10,17/01/2019,1100,30,6,Freezing fog,0,97,2,1020,0,0,0,0
C10,17/01/2019,1200,30,7,Freezing fog,0,98,0,1020,0,0,0,0
C10,17/01/2019,1300,30,8,Freezing fog,0,96,2,1020,0,0,0,0
C10,17/01/2019,1400,32,9,Light snow,0,95,4,1019,0,0,0,0
C10,17/01/2019,1500,32,9,Light snow,0,94,6,1019,0,0,0,0
C10,17/01/2019,1600,30,9,Light snow,0,93,6,1020,0,0,0,0
C10,17/01/2019,1700,30,8,Overcast,0,92,6,1020,0,0,0,0
C10,17/01/2019,1800,30,7,Overcast,0,92,6,1020,0,0,0,0
C10,17/01/2019,1900,28,7,Overcast,0,91,6,1020,0,0,0,0
C10,17/01/2019,2000,28,6,Cloudy,0,91,6,1021,0,0,0,0
C10,17/01/2019,2100,27,6,Cloudy,0,90,6,1021,0,0,0,0
C10,17/01/2019,2200,25,6,Cloudy,0,90,6,1021,0,0,0,0
C10,17/01/2019,2300,25,6,Clear,0,90,6,1022,0,0,0,0
C10,18/01/2019,0,23,6,Clear,0,90,6,1022,0,0,0,0
C10,18/01/2019,100,23,6,Clear,0,90,6,1022,0,0,0,0
C10,18/01/2019,200,23,5,Clear,0,89,6,1022,0,0,0,0
C10,18/01/2019,300,23,5,Clear,0,89,6,1022,0,0,0,0
C10,18/01/2019,400,21,5,Clear,0,89,6,1022,0,0,0,0
C10,18/01/2019,500,21,5,Clear,0,89,6,1022,0,0,0,0
C10,18/01/2019,600,21,5,Sunny,0,88,6,1022,0,0,0,0
C10,18/01/2019,700,21,5,Sunny,0,88,6,1022,0,0,0,0
C10,18/01/2019,800,21,6,Overcast,0,87,6,1023,0,0,0,0
C10,18/01/2019,900,23,6,Overcast,0,87,6,1023,0,0,0,0
C10,18/01/2019,1000,23,6,Overcast,0,86,6,1023,0,0,0,0
C10,18/01/2019,1100,25,6,Overcast,0,86,6,1022,0,0,0,0
C10,18/01/2019,1200,27,6,Overcast,0,85,6,1022,0,0,0,0
C10,18/01/2019,1300,27,7,Overcast,0,86,6,1021,0,0,0,0
C10,18/01/2019,1400,28,7,Overcast,0,86,6,1021,0,0,0,0
C10,18/01/2019,1500,28,8,Overcast,0,87,6,1020,0,0,0,0
C10,18/01/2019,1600,28,9,Overcast,0,89,6,1020,0,0,0,0
C10,18/01/2019,1700,28,10,Overcast,0,90,6,1020,0,0,0,0
C10,18/01/2019,1800,28,11,Overcast,0,92,6,1020,0,0,0,0
C10,18/01/2019,1900,28,11,Overcast,0,93,4,1020,0,0,0,0
C10,18/01/2019,2000,28,11,Heavy snow,0,94,3,1019,0,0,0,0
C10,18/01/2019,2100,28,12,Heavy snow,0.1,96,1,1019,0,0,0,0
C10,18/01/2019,2200,27,12,Heavy snow,0,95,1,1019,0,0,0,0
C10,18/01/2019,2300,27,12,Heavy snow,0,95,1,1019,0,0,0,0
C10,19/01/2019,0,27,12,Heavy snow,0,95,1,1019,0,0,0,0
C10,19/01/2019,100,25,12,Heavy snow,0,95,1,1019,0,0,0,0
C10,19/01/2019,200,25,12,Blizzard,0,94,1,1019,0,0,0,0
C10,19/01/2019,300,25,12,Blizzard,0.1,94,0,1018,0,0,0,0
C10,19/01/2019,400,25,12,Blizzard,0,92,0,1019,0,0,0,0
C10,19/01/2019,500,23,12,Blizzard,0,91,0,1019,0,0,0,0
C10,19/01/2019,600,23,13,Blizzard,0,90,0,1019,0,0,0,0
C10,19/01/2019,700,21,14,Blizzard,0,90,0,1020,0,0,0,0
C10,19/01/2019,800,21,16,Blizzard,0,89,0,1020,0,0,0,0
C10,19/01/2019,900,19,17,Blizzard,0,89,0,1021,0,0,0,0
C10,19/01/2019,1000,19,18,Blizzard,0,89,2,1021,0,0,0,0
C10,19/01/2019,1100,19,18,Overcast,0,89,4,1021,0,0,0,0
C10,19/01/2019,1200,19,19,Overcast,0,89,6,1022,0,0,0,0
C10,19/01/2019,1300,18,18,Overcast,0,89,4,1022,0,0,0,0
C10,19/01/2019,1400,18,17,Blowing snow,0,89,3,1022,0,0,0,0
C10,19/01/2019,1500,16,16,Blowing snow,0,89,1,1022,0,0,0,0
C10,19/01/2019,1600,16,16,Blowing snow,0,89,3,1023,0,0,0,0
C10,19/01/2019,1700,14,14,Overcast,0,89,4,1023,0,0,0,0
C10,19/01/2019,1800,12,14,Overcast,0,89,6,1024,0,0,0,0
C10,19/01/2019,1900,10,14,Overcast,0,89,6,1024,0,0,0,0
C10,19/01/2019,2000,9,14,Partly cloudy,0,90,6,1025,0,0,0,0
C10,19/01/2019,2100,7,14,Partly cloudy,0,90,6,1026,0,0,0,0
C10,19/01/2019,2200,7,14,Partly cloudy,0,91,6,1026,0,0,0,0
C10,19/01/2019,2300,5,13,Clear,0,91,6,1027,0,0,0,0
C10,20/01/2019,0,3,12,Clear,0,92,6,1027,0,0,0,0
C10,20/01/2019,100,3,11,Clear,0,91,6,1028,0,0,0,0
C10,20/01/2019,200,1,10,Clear,0,90,6,1028,0,0,0,0
C10,20/01/2019,300,1,9,Clear,0,89,6,1029,0,0,0,0
C10,20/01/2019,400,0,8,Clear,0,89,6,1029,0,0,0,0
C10,20/01/2019,500,0,7,Partly cloudy,0,90,6,1029,0,0,0,0
C10,20/01/2019,600,0,7,Partly cloudy,0,90,6,1030,0,0,0,0
C10,20/01/2019,700,1,7,Partly cloudy,0,89,6,1030,0,0,0,0
C10,20/01/2019,800,1,7,Overcast,0,89,6,1030,0,0,0,0
C10,20/01/2019,900,3,7,Overcast,0,88,6,1031,0,0,0,0
C10,20/01/2019,1000,5,7,Overcast,0,87,6,1031,0,0,0,0
C10,20/01/2019,1100,9,7,Overcast,0,85,6,1032,0,0,0,0
C10,20/01/2019,1200,10,7,Overcast,0,84,6,1032,0,0,0,0
C10,20/01/2019,1300,10,7,Overcast,0,83,6,1032,0,0,0,0
C10,20/01/2019,1400,10,7,Patchy light snow,0,82,6,1032,0,0,0,0
C10,20/01/2019,1500,10,6,Patchy light snow,0,82,6,1032,0,0,0,0
C10,20/01/2019,1600,9,6,Patchy light snow,0,84,6,1033,0,0,0,0
C10,20/01/2019,1700,5,6,Sunny,0,87,6,1033,0,0,0,0
C10,20/01/2019,1800,3,5,Clear,0,90,6,1034,0,0,0,0
C10,20/01/2019,1900,1,6,Clear,0,89,6,1034,0,0,0,0
C10,20/01/2019,2000,0,6,Clear,0,89,6,1034,0,0,0,0
C10,20/01/2019,2100,0,6,Clear,0,89,6,1035,0,0,0,0
C10,20/01/2019,2200,-2,6,Clear,0,89,6,1035,0,0,0,0
C10,20/01/2019,2300,-2,6,Partly cloudy,0,90,6,1035,0,0,0,0
C10,21/01/2019,0,-4,6,Partly cloudy,0,90,6,1035,0,0,0,0
C10,21/01/2019,100,-4,6,Partly cloudy,0,90,6,1035,0,0,0,0
C10,21/01/2019,200,-4,6,Clear,0,89,6,1035,0,0,0,0
C10,21/01/2019,300,-6,6,Clear,0,89,6,1036,0,0,0,0
C10,21/01/2019,400,-4,6,Clear,0,89,6,1036,0,0,0,0
C10,21/01/2019,500,-4,6,Cloudy,0,89,6,1036,0,0,0,0
C10,21/01/2019,600,-4,6,Cloudy,0,89,6,1036,0,0,0,0
C10,21/01/2019,700,0,6,Cloudy,0,89,6,1036,0,0,0,0
C10,21/01/2019,800,1,7,Overcast,0,90,6,1035,0,0,0,0
C10,21/01/2019,900,5,8,Overcast,0,90,6,1035,0,0,0,0
C10,21/01/2019,1000,9,10,Overcast,0,88,6,1034,0,0,0,0
C10,21/01/2019,1100,12,12,Partly cloudy,0,87,6,1033,0,0,0,0
C10,21/01/2019,1200,16,14,Partly cloudy,0,86,6,1032,0,0,0,0
C10,21/01/2019,1300,16,15,Partly cloudy,0,85,6,1031,0,0,0,0
C10,21/01/2019,1400,16,16,Partly cloudy,0,84,6,1030,0,0,0,0
C10,21/01/2019,1500,18,17,Partly cloudy,0,84,6,1029,0,0,0,0
C10,21/01/2019,1600,16,17,Partly cloudy,0,84,6,1029,0,0,0,0
C10,21/01/2019,1700,16,17,Partly cloudy,0,84,6,1028,0,0,0,0
C10,21/01/2019,1800,14,17,Partly cloudy,0,84,6,1028,0,0,0,0
C10,21/01/2019,1900,14,17,Partly cloudy,0,84,6,1027,0,0,0,0
C10,21/01/2019,2000,14,17,Partly cloudy,0,84,6,1026,0,0,0,0
C10,21/01/2019,2100,14,17,Partly cloudy,0,84,6,1025,0,0,0,0
C10,21/01/2019,2200,14,16,Partly cloudy,0,86,6,1025,0,0,0,0
C10,21/01/2019,2300,14,15,Cloudy,0,87,6,1025,0,0,0,0
C10,22/01/2019,0,14,14,Cloudy,0,89,6,1025,0,0,0,0
C10,22/01/2019,100,16,14,Cloudy,0,87,6,1024,0,0,0,0
C10,22/01/2019,200,16,14,Partly cloudy,0,86,6,1023,0,0,0,0
C10,22/01/2019,300,18,13,Partly cloudy,0,85,6,1022,0,0,0,0
C10,22/01/2019,400,18,14,Partly cloudy,0,86,6,1022,0,0,0,0
C10,22/01/2019,500,19,14,Light snow,0,86,6,1022,0,0,0,0
C10,22/01/2019,600,19,14,Light snow,0,87,6,1022,0,0,0,0
C10,22/01/2019,700,21,15,Light snow,0,88,6,1021,0,0,0,0
C10,22/01/2019,800,23,15,Light snow,0,89,6,1020,0,0,0,0
C10,22/01/2019,900,23,15,Light snow,0,90,6,1019,0,0,0,0
C10,22/01/2019,1000,25,14,Light snow,0,91,6,1018,0,0,0,0
C10,22/01/2019,1100,27,13,Light snow,0,92,6,1018,0,0,0,0
C10,22/01/2019,1200,28,12,Light snow,0,94,6,1017,0,0,0,0
C10,22/01/2019,1300,30,11,Light snow,0,96,6,1016,0,0,0,0
C10,22/01/2019,1400,32,11,Moderate or heavy sleet,0.1,98,4,1015,0,0,0,0
C10,22/01/2019,1500,34,11,Moderate or heavy sleet,0.1,100,4,1015,0,0,0,0
C10,22/01/2019,1600,34,11,Moderate or heavy sleet,0,99,2,1015,0,0,0,0
C10,22/01/2019,1700,34,12,Fog,0,99,1,1015,0,0,0,0
C10,22/01/2019,1800,34,12,Fog,0,99,0,1015,0,0,0,0
C10,22/01/2019,1900,32,11,Fog,0,99,1,1014,0,0,0,0
C10,22/01/2019,2000,32,11,Heavy snow,0,98,1,1014,0,0,0,0
C10,22/01/2019,2100,32,11,Heavy snow,0,98,1,1014,0,0,0,0
C10,22/01/2019,2200,30,10,Heavy snow,0,98,3,1013,0,0,0,0
C10,22/01/2019,2300,30,9,Overcast,0,97,4,1013,0,0,0,0
C10,23/01/2019,0,28,9,Overcast,0,97,6,1013,0,0,0,0
C10,23/01/2019,100,27,10,Overcast,0,96,4,1012,0,0,0,0
C10,23/01/2019,200,25,11,Heavy snow,0,96,3,1011,0,0,0,0
C10,23/01/2019,300,23,12,Heavy snow,0.1,95,1,1011,0,0,0,0
C10,23/01/2019,400,21,12,Heavy snow,0,95,1,1011,0,0,0,0
C10,23/01/2019,500,21,12,Heavy snow,0,94,1,1011,0,0,0,0
C10,23/01/2019,600,19,13,Heavy snow,0,93,1,1011,0,0,0,0
C10,23/01/2019,700,19,12,Heavy snow,0,93,1,1011,0,0,0,0
C10,23/01/2019,800,19,12,Heavy snow,0,92,1,1012,0,0,0,0
C10,23/01/2019,900,18,12,Heavy snow,0,92,1,1013,0,0,0,0
C10,23/01/2019,1000,19,12,Heavy snow,0,91,1,1013,0,0,0,0
C10,23/01/2019,1100,19,12,Heavy snow,0,90,1,1013,0,0,0,0
C10,23/01/2019,1200,21,12,Heavy snow,0,89,1,1014,0,0,0,0
C10,23/01/2019,1300,21,11,Heavy snow,0,88,3,1014,0,0,0,0
C10,23/01/2019,1400,21,11,Light snow,0,88,4,1014,0,0,0,0
C10,23/01/2019,1500,21,10,Light snow,0,88,6,1014,0,0,0,0
C10,23/01/2019,1600,19,10,Light snow,0,88,6,1014,0,0,0,0
C10,23/01/2019,1700,19,10,Overcast,0,89,6,1014,0,0,0,0
C10,23/01/2019,1800,18,9,Overcast,0,89,6,1015,0,0,0,0
C10,23/01/2019,1900,16,9,Overcast,0,91,4,1015,0,0,0,0
C10,23/01/2019,2000,16,7,Mist,0,93,3,1015,0,0,0,0
C10,23/01/2019,2100,14,7,Mist,0,94,1,1016,0,0,0,0
C10,23/01/2019,2200,12,6,Mist,0,94,1,1016,0,0,0,0
C10,23/01/2019,2300,12,6,Mist,0,95,1,1015,0,0,0,0
C10,24/01/2019,0,12,6,Mist,0,95,1,1015,0,0,0,0
C10,24/01/2019,100,12,6,Mist,0,95,1,1015,0,0,0,0
C10,24/01/2019,200,12,6,Mist,0,96,1,1015,0,0,0,0
C10,24/01/2019,300,12,6,Mist,0,96,1,1014,0,0,0,0
C10,24/01/2019,400,12,6,Mist,0,96,1,1014,0,0,0,0
C10,24/01/2019,500,12,7,Mist,0,96,1,1015,0,0,0,0
C10,24/01/2019,600,12,7,Mist,0,97,1,1015,0,0,0,0
C10,24/01/2019,700,14,7,Mist,0,94,3,1015,0,0,0,0
C10,24/01/2019,800,16,7,Cloudy,0,92,4,1015,0,0,0,0
C10,24/01/2019,900,18,7,Cloudy,0,90,6,1016,0,0,0,0
C10,24/01/2019,1000,19,10,Cloudy,0,87,4,1016,0,0,0,0
C10,24/01/2019,1100,19,12,Blowing snow,0,84,3,1017,0,0,0,0
C10,24/01/2019,1200,19,15,Blowing snow,0,81,1,1018,0,0,0,0
C10,24/01/2019,1300,18,17,Blowing snow,0,81,1,1019,0,0,0,0
C10,24/01/2019,1400,16,19,Blowing snow,0,81,1,1020,0,0,0,0
C10,24/01/2019,1500,12,20,Blowing snow,0,82,1,1021,0,0,0,0
C10,24/01/2019,1600,10,19,Blowing snow,0,82,3,1022,0,0,0,0
C10,24/01/2019,1700,9,19,Light snow,0,82,4,1023,0,0,0,0
C10,24/01/2019,1800,5,18,Light snow,0,82,6,1024,0,0,0,0
C10,24/01/2019,1900,3,17,Light snow,0,82,6,1025,0,0,0,0
C10,24/01/2019,2000,3,16,Clear,0,82,6,1026,0,0,0,0
C10,24/01/2019,2100,1,15,Clear,0,81,6,1027,0,0,0,0
C10,24/01/2019,2200,0,14,Clear,0,82,6,1027,0,0,0,0
C10,24/01/2019,2300,-2,12,Clear,0,83,6,1028,0,0,0,0
C10,25/01/2019,0,-4,11,Clear,0,84,6,1028,0,0,0,0
C10,25/01/2019,100,-4,11,Clear,0,85,6,1028,0,0,0,0
C10,25/01/2019,200,-6,10,Clear,0,86,6,1029,0,0,0,0
C10,25/01/2019,300,-6,9,Clear,0,87,6,1029,0,0,0,0
C10,25/01/2019,400,-6,9,Clear,0,89,6,1029,0,0,0,0
C10,25/01/2019,500,-8,8,Clear,0,90,6,1029,0,0,0,0
C10,25/01/2019,600,-8,7,Sunny,0,92,6,1029,0,0,0,0
C10,25/01/2019,700,-6,7,Sunny,0,91,6,1029,0,0,0,0
C10,25/01/2019,800,-4,6,Sunny,0,90,6,1028,0,0,0,0
C10,25/01/2019,900,-2,6,Sunny,0,89,6,1028,0,0,0,0
C10,25/01/2019,1000,0,7,Sunny,0,88,6,1027,0,0,0,0
C10,25/01/2019,1100,3,7,Light snow,0,86,6,1025,0,0,0,0
C10,25/01/2019,1200,7,8,Light snow,0,85,6,1024,0,0,0,0
C10,25/01/2019,1300,9,7,Light snow,0,87,4,1024,0,0,0,0
C10,25/01/2019,1400,10,7,Heavy snow,0,89,3,1023,0,0,0,0
C10,25/01/2019,1500,12,7,Heavy snow,0,91,1,1023,0,0,0,0
C10,25/01/2019,1600,12,7,Heavy snow,0,93,1,1023,0,0,0,0
C10,25/01/2019,1700,12,6,Heavy snow,0,94,1,1023,0,0,0,0
C10,25/01/2019,1800,12,6,Heavy snow,0,96,1,1023,0,0,0,0
C10,25/01/2019,1900,9,7,Heavy snow,0,96,2,1023,0,0,0,0
C10,25/01/2019,2000,5,7,Patchy moderate snow,0,95,3,1024,0,0,0,0
C10,25/01/2019,2100,1,8,Patchy moderate snow,0,95,4,1025,0,0,0,0
C10,25/01/2019,2200,1,7,Patchy moderate snow,0,95,3,1025,0,0,0,0
C10,25/01/2019,2300,0,6,Mist,0,96,2,1026,0,0,0,0
C10,26/01/2019,0,-2,4,Mist,0,97,1,1027,0,0,0,0
C10,26/01/2019,100,-2,4,Mist,0,97,1,1027,0,0,0,0
C10,26/01/2019,200,-4,4,Mist,0,96,1,1027,0,0,0,0
C10,26/01/2019,300,-6,3,Mist,0,96,1,1028,0,0,0,0
C10,26/01/2019,400,-6,3,Mist,0,96,1,1027,0,0,0,0
C10,26/01/2019,500,-6,3,Mist,0,95,1,1027,0,0,0,0
C10,26/01/2019,600,-8,3,Mist,0,95,1,1027,0,0,0,0
C10,26/01/2019,700,-6,3,Mist,0,93,3,1026,0,0,0,0
C10,26/01/2019,800,-4,3,Partly cloudy,0,92,4,1025,0,0,0,0
C10,26/01/2019,900,-2,3,Partly cloudy,0,91,6,1025,0,0,0,0
C10,26/01/2019,1000,1,4,Partly cloudy,0,91,6,1023,0,0,0,0
C10,26/01/2019,1100,5,5,Overcast,0,91,6,1022,0,0,0,0
C10,26/01/2019,1200,9,6,Overcast,0,91,6,1021,0,0,0,0
C10,26/01/2019,1300,10,6,Overcast,0,92,4,1020,0,0,0,0
C10,26/01/2019,1400,10,6,Heavy snow,0,93,3,1018,0,0,0,0
C10,26/01/2019,1500,12,7,Heavy snow,0,95,1,1017,0,0,0,0
C10,26/01/2019,1600,14,6,Heavy snow,0,95,1,1017,0,0,0,0
C10,26/01/2019,1700,14,6,Heavy snow,0,96,1,1017,0,0,0,0
C10,26/01/2019,1800,14,5,Heavy snow,0,96,1,1017,0,0,0,0
C10,26/01/2019,1900,12,5,Heavy snow,0,95,3,1018,0,0,0,0
C10,26/01/2019,2000,10,6,Cloudy,0,94,4,1019,0,0,0,0
C10,26/01/2019,2100,9,6,Cloudy,0,93,6,1019,0,0,0,0
C10,26/01/2019,2200,7,6,Cloudy,0,93,6,1020,0,0,0,0
C10,26/01/2019,2300,3,6,Partly cloudy,0,94,6,1021,0,0,0,0
C10,27/01/2019,0,1,6,Partly cloudy,0,94,6,1021,0,0,0,0
